SampleID	BioProject	group	observed	chao1	diversity_shannon	evenness_pielou	dominance_dbp	rarity_log_modulo_skewness	phylogenetic_div	MNTD
SRR24492629	PRJNA682830	Unburned	488	488	5.342512107	0.863043602	0.037746264	2.061048248	52.85823412	0.067150822
SRR24492630	PRJNA682830	Burned	837	837	5.992086772	0.890377922	0.04944619	2.06141921	91.53500777	0.084712514
SRR24492631	PRJNA682830	Burned	686	686	5.793070214	0.887027831	0.058072571	2.061394165	84.78454584	0.077748191
SRR24492632	PRJNA682830	Unburned	516	516	5.405463525	0.865413245	0.036023615	2.06127343	48.64312311	0.053109826
SRR24492633	PRJNA682830	Unburned	573	573	5.653762419	0.890232114	0.038081751	2.061381579	60.13672541	0.068020889
SRR24492634	PRJNA682830	Burned	766	766	5.918525292	0.891185506	0.050255827	2.06141154	88.67144495	0.08103765
SRR24492635	PRJNA682830	Burned	780	780	5.822360451	0.87432099	0.031882877	2.061303445	82.53926084	0.074321617
SRR24492636	PRJNA682830	Unburned	599	599	5.743323852	0.898059253	0.048360836	2.061419228	60.34148411	0.063527095
SRR24492637	PRJNA682830	Unburned	637	637	5.690533747	0.881328288	0.041761945	2.06140639	71.18672163	0.066626015
SRR24492638	PRJNA682830	Burned	780	780	6.060854575	0.910134715	0.027257846	2.061420792	83.51560365	0.06992061
SRR24492639	PRJNA682830	Unburned	627	627	5.767387701	0.895425488	0.065232657	2.061416208	60.23286215	0.059309131
SRR24492640	PRJNA682830	Burned	519	519	5.435741871	0.869453845	0.044971574	2.061372445	59.7713083	0.066158535
SRR24492641	PRJNA682830	Unburned	631	631	5.82688531	0.903770572	0.037337134	2.061419605	65.08185001	0.064654536
SRR24492642	PRJNA682830	Unburned	686	686	5.856241602	0.896700556	0.048776444	2.061420134	64.96993329	0.05912322
SRR24492643	PRJNA682830	Burned	778	778	5.648721105	0.848573407	0.135379061	2.061418606	82.79909967	0.065193858
SRR24492644	PRJNA682830	Burned	717	717	5.602611306	0.852098355	0.12657129	2.061415354	73.55774883	0.078992661
SRR24492645	PRJNA682830	Unburned	638	638	5.785428072	0.895807531	0.038762042	2.061365974	58.84858302	0.051532427
SRR24492646	PRJNA682830	Unburned	707	707	5.882988571	0.896656161	0.037206169	2.061409533	72.10588677	0.056480879
SRR24492647	PRJNA682830	Burned	744	744	5.866623609	0.887263642	0.047060951	2.061410847	78.78572365	0.062586144
SRR24492648	PRJNA682830	Burned	600	600	5.600707624	0.875530594	0.027873684	2.061327269	67.40803773	0.072344977
SRR24492659	PRJNA682830	Burned	658	658	5.487927227	0.84570102	0.093370166	2.061366702	80.59099975	0.098529407
SRR24492670	PRJNA682830	Unburned	370	370	4.954818937	0.837882205	0.056562284	2.061015884	41.44986468	0.053105329
SRR24492681	PRJNA682830	Unburned	510	510	5.548665914	0.890006475	0.0368633	2.061375481	50.57187048	0.054518353
SRR24492696	PRJNA682830	Burned	673	673	5.950514068	0.913812468	0.026765133	2.06142002	69.76349226	0.067035791
SRR24492707	PRJNA682830	Unburned	612	612	5.766576234	0.898678016	0.046259185	2.061415869	62.21046024	0.05762903
SRR24492724	PRJNA682830	Burned	752	752	5.897201084	0.890447814	0.029918751	2.061401221	78.57272347	0.059607696
SRR24492735	PRJNA682830	Burned	585	585	5.701772824	0.894871339	0.034438012	2.061358696	63.43997485	0.070438814
SRR24492746	PRJNA682830	Unburned	439	439	5.36477193	0.881711307	0.042308985	2.061308422	45.21937134	0.056003062
SRR24492750	PRJNA682830	Unburned	625	625	5.771086989	0.896444489	0.039947532	2.061363561	59.00810649	0.061153945
SRR24492761	PRJNA682830	Burned	711	711	5.969109268	0.909000614	0.016412987	2.061423036	80.84800962	0.076206886
SRR24492770	PRJNA682830	Burned	603	603	5.818193002	0.908820408	0.035740374	2.061419279	64.14404854	0.08268821
SRR24492771	PRJNA682830	Burned	562	562	4.427803072	0.699329034	0.355771681	2.06141871	61.69029553	0.137592963
SRR24492772	PRJNA682830	Burned	743	743	5.853374729	0.885440004	0.050824577	2.061410814	93.62790173	0.076659631
SRR24492773	PRJNA682830	Burned	630	630	5.798814231	0.89963796	0.0386264	2.061419594	70.18476997	0.067284649
SRR24492774	PRJNA682830	Burned	570	570	5.738141645	0.904265754	0.035463443	2.061418831	61.36854267	0.079607448
SRR24492775	PRJNA682830	Burned	603	603	5.68680949	0.888297882	0.032042584	2.061362498	66.09166118	0.073398878
SRR24492776	PRJNA682830	Burned	628	628	5.768689387	0.895406041	0.034106769	2.061367242	62.45283693	0.061533304
SRR24492777	PRJNA682830	Burned	568	568	5.83249287	0.919643836	0.027675277	2.061418801	61.93386835	0.073713863
SRR24492778	PRJNA682830	Burned	500	500	5.525752665	0.889155451	0.036559369	2.061401105	52.77075748	0.064029327
SRR24492779	PRJNA682830	Burned	568	568	5.772190297	0.910135571	0.037017808	2.061418801	57.13354558	0.066143315
SRR24492780	PRJNA682830	Burned	475	475	5.567883184	0.90339101	0.040871614	2.061416977	49.50668637	0.071784178
SRR24492781	PRJNA682830	Burned	600	600	5.705589024	0.891926179	0.040826794	2.06140782	69.65153059	0.086422227
SRR24492782	PRJNA682830	Burned	686	686	5.908369045	0.904682247	0.029415721	2.061411403	75.67382498	0.076071984
SRR24492783	PRJNA682830	Unburned	464	464	5.232252401	0.852174395	0.057825239	2.061359647	43.14244101	0.049196752
SRR24492784	PRJNA682830	Burned	799	799	6.12652895	0.916683836	0.03050758	2.061420897	79.15872951	0.067086536
SRR24492785	PRJNA682830	Burned	594	594	5.739667739	0.898665444	0.051327518	2.061419164	64.84619176	0.077140412
SRR14122751	PRJNA718337	Burned	356	356	5.401933374	0.919488862	0.026390617	2.061423036	36.10263418	0.067682602
SRR14122752	PRJNA718337	Burned	580	580	5.834250525	0.916898437	0.022127973	2.061386304	57.14827991	0.056041056
SRR14122753	PRJNA718337	Burned	277	277	5.176955651	0.920508452	0.030905263	2.061423036	34.42286288	0.079611244
SRR14122754	PRJNA718337	Burned	157	157	4.680466059	0.925680087	0.038315499	2.061423036	23.15124678	0.10064666
SRR14122755	PRJNA718337	Burned	47	47	3.493579502	0.90738846	0.121052632	2.061423036	7.891293291	0.159115469
SRR14122756	PRJNA718337	Burned	596	596	5.905586251	0.924157095	0.021973274	2.06136106	57.8637943	0.05887528
SRR14122757	PRJNA718337	Burned	129	129	4.521416291	0.930368482	0.036547247	2.061423036	20.65295149	0.124412677
SRR14122758	PRJNA718337	Burned	118	118	4.418823818	0.926245218	0.041971233	2.061423036	19.90505878	0.131780084
SRR14122759	PRJNA718337	Burned	92	92	4.134536965	0.914358753	0.055447848	2.061423036	13.40052101	0.157387182
SRR14122760	PRJNA718337	Burned	680	680	6.025832375	0.923910861	0.019375758	2.061348579	63.03299468	0.055210987
SRR14122761	PRJNA718337	Unburned	567	567	5.808801918	0.916162892	0.024335361	2.061354526	51.76277515	0.056339187
SRR14122762	PRJNA718337	Burned	338	338	5.368219119	0.921891947	0.031992805	2.061411055	35.1820582	0.072402933
SRR14122763	PRJNA718337	Burned	805	805	5.958004818	0.890471569	0.043816504	2.06132661	63.79835972	0.043248956
SRR14122764	PRJNA718337	Burned	109	109	4.341044243	0.925329852	0.057553957	2.061423036	15.88485392	0.126406948
SRR14122765	PRJNA718337	Burned	751	751	5.991605632	0.904884242	0.029529771	2.061174682	63.01765524	0.047848205
SRR14122766	PRJNA718337	Burned	245	245	5.139512377	0.934243073	0.02973074	2.061423036	27.25917714	0.079034745
SRR14122767	PRJNA718337	Burned	180	180	4.818808186	0.927950746	0.033270219	2.061423036	21.45840086	0.085521636
SRR14122768	PRJNA718337	Burned	340	340	4.856187962	0.833116018	0.066873065	2.06072968	27.89565682	0.03529754
SRR14122769	PRJNA718337	Burned	358	358	5.029085249	0.855209087	0.065888036	2.060967897	33.99715368	0.044489599
SRR14122770	PRJNA718337	Burned	186	186	4.907035279	0.939011319	0.031637452	2.061423036	23.40755533	0.111377746
SRR14122771	PRJNA718337	Burned	300	300	5.38991719	0.944972431	0.014901151	2.061423036	28.6438345	0.068570146
SRR14122772	PRJNA718337	Unburned	996	996	6.193070564	0.897059283	0.029727454	2.061297571	77.56612043	0.042208605
SRR14122773	PRJNA718337	Burned	209	209	4.827963728	0.903718019	0.052106656	2.061391621	21.18545186	0.063550515
SRR14122774	PRJNA718337	Burned	382	382	5.145289866	0.865420667	0.047121989	2.060590386	30.09058857	0.038433985
SRR14122775	PRJNA718337	Burned	349	349	5.453159408	0.93135652	0.026328723	2.061423036	38.59884477	0.076133234
SRR14122776	PRJNA718337	Burned	613	613	5.637930129	0.878405978	0.046395466	2.061284313	52.23907947	0.048398034
SRR14122777	PRJNA718337	Burned	187	187	4.895355844	0.935816134	0.028983107	2.061423036	25.50892893	0.117205514
SRR14122778	PRJNA718337	Burned	442	442	5.268543218	0.864927794	0.07715066	2.06123304	41.60041023	0.054226692
SRR14122779	PRJNA718337	Burned	534	534	5.805852454	0.924440529	0.025836095	2.061403815	45.87314354	0.061669712
SRR14122780	PRJNA718337	Burned	132	132	4.587510262	0.939524137	0.03532251	2.061423036	18.30139273	0.121070153
SRR14122781	PRJNA718337	Burned	260	260	4.833340637	0.86919931	0.069627399	2.061238615	27.55447836	0.058478243
SRR14122782	PRJNA718337	Burned	497	497	5.678855883	0.914677223	0.031377782	2.06137295	55.48382308	0.062969546
SRR14122783	PRJNA718337	Unburned	549	549	5.91612711	0.937862204	0.022594113	2.061418502	47.37643917	0.054243906
SRR14122784	PRJNA718337	Burned	271	271	5.172399192	0.923293375	0.032039504	2.061423036	35.00031386	0.085470121
SRR14122785	PRJNA718337	Burned	432	432	5.651852522	0.931354013	0.019851478	2.061423036	43.52233312	0.063970831
SRR14122786	PRJNA718337	Burned	399	399	5.41585229	0.904305757	0.037794828	2.061345164	42.1501638	0.062257791
SRR14122787	PRJNA718337	Burned	481	481	5.586207385	0.90452193	0.042309331	2.061417127	49.31410584	0.059800791
SRR14122788	PRJNA718337	Burned	317	317	5.339753185	0.927217271	0.032397239	2.061423036	35.57380029	0.072542129
SRR14122789	PRJNA718337	Burned	608	608	5.998407538	0.935763477	0.015963963	2.061423036	55.47248298	0.062850201
SRR14122790	PRJNA718337	Burned	362	362	4.950988247	0.840340671	0.087552011	2.061352326	38.61248742	0.047881288
SRR14122791	PRJNA718337	Burned	434	434	5.312342191	0.874741188	0.037406285	2.06094784	41.70423293	0.056799212
SRR14122792	PRJNA718337	Burned	368	368	5.537319288	0.937244678	0.026835308	2.061423036	39.672174	0.074337703
SRR14122793	PRJNA718337	Burned	147	147	4.63306257	0.92838897	0.030265511	2.061423036	17.99869736	0.095164289
SRR14122794	PRJNA718337	Unburned	528	528	5.834520999	0.930679756	0.019504331	2.061403375	49.85980646	0.057242644
SRR14122795	PRJNA718337	Burned	75	75	3.882585681	0.89926957	0.110771322	2.061423036	14.74092587	0.149150035
SRR14122796	PRJNA718337	Burned	119	119	4.090193545	0.855845962	0.083286752	2.060525842	15.80415454	0.08641227
SRR14122797	PRJNA718337	Burned	486	486	5.82173746	0.941083273	0.02020934	2.061417249	44.22796097	0.058537491
SRR14122798	PRJNA718337	Burned	338	338	5.004002042	0.859344428	0.073400323	2.059212418	24.30811763	0.034636716
SRR14122799	PRJNA718337	Burned	552	552	5.853714396	0.927167158	0.018779931	2.061382468	52.35850929	0.057520846
SRR14122800	PRJNA718337	Burned	213	213	4.732672282	0.882748438	0.056941591	2.061147273	23.80925376	0.076285132
SRR14122801	PRJNA718337	Burned	387	387	5.518262522	0.926127761	0.026694263	2.061413902	39.45440668	0.067931752
SRR14122802	PRJNA718337	Burned	289	289	4.381792509	0.77329025	0.105241343	2.060856267	29.84839436	0.041348325
SRR14122803	PRJNA718337	Burned	89	89	4.125333669	0.919061677	0.067571093	2.061423036	11.47397527	0.11627239
SRR14122804	PRJNA718337	Burned	296	296	4.534147874	0.796812207	0.131339225	2.060931405	27.01658639	0.045813709
SRR14122805	PRJNA718337	Unburned	916	916	6.231514463	0.913709606	0.021506729	2.061364015	72.86421342	0.049860303
SRR14122806	PRJNA718337	Unburned	301	301	5.248038961	0.919561515	0.031690929	2.061423036	34.29503989	0.072486893
SRR14122807	PRJNA718337	Unburned	255	255	5.078511256	0.916489753	0.057047275	2.061401959	34.50496213	0.087226237
SRR14122808	PRJNA718337	Unburned	1117	1117	6.260933536	0.892073967	0.032987488	2.061365703	83.96250711	0.043107846
SRR14122809	PRJNA718337	Unburned	146	146	4.595050549	0.922033158	0.041761579	2.061423036	18.96964009	0.101692864
SRR14122810	PRJNA718337	Unburned	412	412	5.605078494	0.930917914	0.021310739	2.061423036	39.19488804	0.060522288
SRR14122811	PRJNA718337	Unburned	572	572	5.852411631	0.921764611	0.019596716	2.061385265	53.85123395	0.05770926
SRR14122812	PRJNA718337	Unburned	368	368	5.414283244	0.916419641	0.033844805	2.061423036	41.43646039	0.074291332
SRR14122813	PRJNA718337	Unburned	350	350	5.518907168	0.942125323	0.019256692	2.061423036	37.92365996	0.076028971
SRR14122814	PRJNA718337	Unburned	188	188	4.874684245	0.930915358	0.028026692	2.061423036	24.87806202	0.103731169
SRR14122815	PRJNA718337	Unburned	769	769	5.987993238	0.901115314	0.024005507	2.061339147	62.20407828	0.049910152
SRR14122816	PRJNA718337	Unburned	550	550	5.861480144	0.928931229	0.017967194	2.061423036	49.21436634	0.087905579
SRR14122817	PRJNA718337	Unburned	276	276	5.200018713	0.92520424	0.026126934	2.061423036	30.32796857	0.08392142
SRR14122818	PRJNA718337	Unburned	800	800	6.182014434	0.924812792	0.019987625	2.06138872	61.74821375	0.048493856
SRR14122819	PRJNA718337	Unburned	751	751	6.045929745	0.913088559	0.023311362	2.061335055	64.82231738	0.052106949
SRR14122820	PRJNA718337	Unburned	789	789	6.120899658	0.91757069	0.016155045	2.061343368	65.24302077	0.051866157
SRR14122821	PRJNA718337	Unburned	261	261	5.160685648	0.927426853	0.027338129	2.061423036	29.66940999	0.078978699
SRR14122822	PRJNA718337	Unburned	462	462	5.756279604	0.938182499	0.02088802	2.061423036	42.95006601	0.062174912
SRR14122823	PRJNA718337	Unburned	820	820	6.221146284	0.927241629	0.021585742	2.061404698	63.86910962	0.049518126
SRR14122824	PRJNA718337	Unburned	544	544	5.751926079	0.913156441	0.023374159	2.061404517	46.86043978	0.054990155
SRR14122825	PRJNA718337	Unburned	696	696	6.037899668	0.922471675	0.022798588	2.06135198	55.86813851	0.047300178
SRR14122826	PRJNA718337	Unburned	282	282	5.323937935	0.94364155	0.025300137	2.061423036	28.19929943	0.071814339
SRR14122827	PRJNA718337	Unburned	763	763	6.016055059	0.906406686	0.036035505	2.061383219	69.4242226	0.052681566
SRR14122828	PRJNA718337	Unburned	440	440	5.697446798	0.936037073	0.021598024	2.061423036	39.01516848	0.061398944
SRR14122829	PRJNA718337	Unburned	662	662	6.018438284	0.926588487	0.021519543	2.061372849	57.28738045	0.052931014
SRR14122830	PRJNA718337	Unburned	560	560	5.813836686	0.918757074	0.022308396	2.061418679	51.28264422	0.061230773
SRR14122831	PRJNA718337	Unburned	813	813	6.050513941	0.90296325	0.042796123	2.061387988	63.35820793	0.048292268
SRR14122832	PRJNA718337	Unburned	582	582	5.738847646	0.901417464	0.030520187	2.061305733	47.89798137	0.048525491
SRR14122833	PRJNA718337	Unburned	740	740	5.868338455	0.888247189	0.036143425	2.061295235	56.48959559	0.045791186
SRR14122834	PRJNA718337	Unburned	742	742	5.992224573	0.906628528	0.027459528	2.061330749	60.28305943	0.04740824
SRR14122835	PRJNA718337	Unburned	275	275	5.214461044	0.928373429	0.029226565	2.061423036	29.61927417	0.080370445
SRR14122836	PRJNA718337	Unburned	728	728	5.972184384	0.906208129	0.028542554	2.061295308	57.99454174	0.04968874
SRR14122837	PRJNA718337	Unburned	832	832	5.990557911	0.890943961	0.031927399	2.061287945	71.29362996	0.04661808
SRR14122838	PRJNA718337	Unburned	728	728	5.98258024	0.907785577	0.03122398	2.061327139	57.70865905	0.048264618
SRR14122839	PRJNA718337	Unburned	592	592	5.81381777	0.910756126	0.039180488	2.061403751	50.71999426	0.05529462
SRR14122840	PRJNA718337	Unburned	737	737	6.066962847	0.918876499	0.034662808	2.061410614	58.00886342	0.049598655
SRR14122841	PRJNA718337	Unburned	977	977	6.230359228	0.904985302	0.033988558	2.061304707	70.80800495	0.043266686
SRR14122842	PRJNA718337	Unburned	619	619	5.762543039	0.896460589	0.049105636	2.061387541	55.29663604	0.051865019
SRR14122843	PRJNA718337	Unburned	408	408	5.506835809	0.916085685	0.046195062	2.06141482	42.34823814	0.066705425
SRR14122844	PRJNA718337	Unburned	471	471	5.443957025	0.884497569	0.052595448	2.06136153	45.36792095	0.057832901
SRR14122845	PRJNA718337	Unburned	742	742	6.003352868	0.908312248	0.025424226	2.061332895	59.61626082	0.050894155
SRR14122846	PRJNA718337	Unburned	740	740	5.918683307	0.895867518	0.023270828	2.061261305	63.73601625	0.051472671
SRR14122847	PRJNA718337	Unburned	614	614	5.895054812	0.918233562	0.023732021	2.061408508	53.93587265	0.05520149
SRR14122848	PRJNA718337	Unburned	478	478	5.485636754	0.889138228	0.0395544	2.061326462	48.59086849	0.055026362
SRR14122849	PRJNA718337	Unburned	811	811	6.147925099	0.917838022	0.016557528	2.061347654	63.68107511	0.047251792
SRR14122850	PRJNA718337	Unburned	710	710	6.059104731	0.922903304	0.01945726	2.06137943	55.84403094	0.049237909
SRR15809822	PRJNA761493	Burned	898	898	6.331784714	0.931121523	0.016361222	2.061416254	74.54183147	0.056184243
SRR15809845	PRJNA761493	Burned	900	900	6.327516386	0.93018953	0.018200228	2.061416284	78.3036164	0.055295165
SRR15809867	PRJNA761493	Burned	920	920	6.37059239	0.933505798	0.015642218	2.061416575	81.71534133	0.059820608
SRR15809890	PRJNA761493	Burned	1005	1005	6.432512867	0.930529753	0.015153249	2.061417623	86.78903065	0.052279914
SRR15809913	PRJNA761493	Unburned	1091	1091	6.519385689	0.93202652	0.021555165	2.06142189	94.34036982	0.060205166
SRR15809937	PRJNA761493	Unburned	1245	1245	6.599933702	0.92606073	0.019250289	2.061418695	105.7249749	0.054396918
SRR15809947	PRJNA761493	Burned	285	285	5.331171798	0.943154711	0.029432458	2.061423036	36.16562223	0.095374766
SRR15809949	PRJNA761493	Burned	325	325	5.426432831	0.938208307	0.028542677	2.061423036	38.55472105	0.086723536
SRR15809951	PRJNA761493	Burned	384	384	5.568627708	0.935802757	0.019712794	2.061423036	38.71473632	0.068540423
SRR15809953	PRJNA761493	Burned	357	357	5.441371964	0.925759879	0.034028463	2.061412299	39.33897557	0.071368865
SRR15809955	PRJNA761493	Unburned	386	386	5.592004523	0.938911555	0.01876466	2.061423036	44.49195872	0.088312293
SRR15809957	PRJNA761493	Burned	490	490	5.811034281	0.938110103	0.017067041	2.061423036	53.33294826	0.079550916
SRR15809959	PRJNA761493	Burned	1020	1020	6.408032733	0.925006015	0.020635259	2.061400813	88.04551789	0.053405846
SRR15809961	PRJNA761493	Burned	396	396	5.625751668	0.94053872	0.02232381	2.061423036	44.77690325	0.083723183
SRR15809963	PRJNA761493	Burned	353	353	5.478247724	0.933823839	0.023884068	2.061423036	42.39497386	0.089255025
SRR15809965	PRJNA761493	Burned	371	371	5.401880533	0.913065591	0.066613279	2.061413096	42.09123778	0.078553526
SRR15809967	PRJNA761493	Burned	249	249	4.979557168	0.902510137	0.093284027	2.061400928	31.71615118	0.101058956
SRR15809969	PRJNA761493	Burned	298	298	5.136630109	0.901622928	0.090773333	2.061407615	41.46732893	0.092813405
SRR15809971	PRJNA761493	Burned	392	392	5.644686054	0.945308748	0.021720014	2.061423036	44.61220453	0.096885128
SRR15809973	PRJNA761493	Burned	572	572	5.9221439	0.93274756	0.021510622	2.06141886	55.36980851	0.069501917
SRR15809975	PRJNA761493	Burned	650	650	6.046920985	0.933603024	0.018330545	2.061419803	58.06473307	0.063324651
SRR15809977	PRJNA761493	Burned	559	559	5.941474305	0.939192842	0.01703163	2.061423036	58.0568975	0.077795341
SRR15809979	PRJNA761493	Unburned	455	455	5.700066752	0.931338195	0.017563841	2.061423036	46.71623033	0.071280433
SRR15809981	PRJNA761493	Burned	892	892	6.312303843	0.929172785	0.019979995	2.061407545	73.50280404	0.053531702
SRR15809983	PRJNA761493	Burned	554	554	5.900427609	0.934030994	0.022251958	2.061423036	57.36625648	0.074564944
SRR15809985	PRJNA761493	Burned	727	727	6.143168127	0.932347348	0.029699286	2.061420452	66.86606046	0.064658244
SRR15809987	PRJNA761493	Burned	550	550	5.910009672	0.936622221	0.031516096	2.061418519	54.81786296	0.074079386
SRR15809989	PRJNA761493	Burned	779	779	6.121322605	0.919392077	0.030389683	2.061400672	68.8572756	0.05836803
SRR15809991	PRJNA761493	Burned	471	471	5.771227639	0.937670301	0.020437703	2.061423036	50.32839013	0.072056073
SRR15809993	PRJNA761493	Unburned	659	659	6.056026142	0.933027899	0.022152346	2.061419891	59.36755527	0.063120161
SRR15809994	PRJNA761493	Burned	634	634	5.871201844	0.909974783	0.035024155	2.061406231	57.23519682	0.059657037
SRR15809996	PRJNA761493	Burned	701	701	6.113175416	0.932952012	0.019355242	2.061397922	64.10001428	0.058733263
SRR15809997	PRJNA761493	Burned	427	427	5.626112209	0.92889431	0.027027027	2.061415536	42.75208053	0.063418773
SRR15809999	PRJNA761493	Burned	574	574	5.943683102	0.935625665	0.015770978	2.061423036	55.16754351	0.068383618
SRR15810001	PRJNA761493	Burned	1067	1067	6.505243954	0.932971649	0.024380505	2.061420684	88.7766097	0.056633565
SRR15810002	PRJNA761493	Burned	1225	1225	6.640246848	0.93383921	0.018556701	2.061418552	104.8786927	0.05315942
SRR15810004	PRJNA761493	Burned	948	948	6.374112439	0.929936209	0.014786812	2.061409325	78.1910652	0.053420466
SRR15810006	PRJNA761493	Burned	445	445	5.6538085	0.927146545	0.030379896	2.061416131	45.2730737	0.071246035
SRR15810008	PRJNA761493	Burned	467	467	5.736909279	0.933387887	0.021588281	2.061423036	49.11338549	0.076555006
SRR15810010	PRJNA761493	Burned	475	475	5.725159683	0.928909177	0.030861244	2.061416977	49.7799634	0.074403322
SRR15810012	PRJNA761493	Unburned	773	773	6.190232005	0.930822896	0.020551204	2.061420751	67.89118662	0.058379291
SRR15810014	PRJNA761493	Burned	383	383	5.558282311	0.934473708	0.023280913	2.061423036	39.90181199	0.076143454
SRR15810016	PRJNA761493	Burned	573	573	5.896443171	0.928444226	0.028549998	2.061418874	52.50424716	0.069112585
SRR15810018	PRJNA761493	Burned	452	452	5.688695971	0.930486048	0.020876963	2.061423036	45.51631841	0.074928109
SRR15810020	PRJNA761493	Burned	451	451	5.512640494	0.902015864	0.082556809	2.061416314	46.84659053	0.063255486
SRR15810022	PRJNA761493	Burned	475	475	5.668796994	0.919764311	0.045259298	2.061416977	49.52481872	0.069535272
SRR15810024	PRJNA761493	Burned	516	516	5.776178969	0.924764687	0.023317484	2.061376585	51.18410089	0.062121252
SRR15810026	PRJNA761493	Burned	1109	1109	6.527007649	0.930938303	0.023680776	2.061421926	95.7904591	0.058380579
SRR15810028	PRJNA761493	Burned	394	394	5.213712078	0.872390554	0.116990492	2.061414224	43.89957838	0.069573428
SRR15810030	PRJNA761493	Burned	509	509	5.739959999	0.920980004	0.031104963	2.061401875	49.53232258	0.068696094
SRR15810032	PRJNA761493	Burned	450	450	5.550832634	0.908595135	0.06862536	2.061409752	45.62180837	0.062615019
SRR15810034	PRJNA761493	Unburned	729	729	6.152138306	0.933319602	0.026939806	2.061420466	68.77113045	0.070796239
SRR15810036	PRJNA761493	Unburned	378	378	5.569884578	0.938497704	0.027106659	2.061423036	43.76280104	0.090252413
SRR15810038	PRJNA761493	Unburned	500	500	5.802744251	0.933726497	0.019458837	2.061423036	51.58281478	0.070773379
SRR15810040	PRJNA761493	Burned	426	426	5.704056639	0.942127968	0.019580725	2.061423036	45.55915938	0.077310115
SRR15810042	PRJNA761493	Burned	543	543	5.868631342	0.931956402	0.024044449	2.061418401	53.47216669	0.072701334
SRR15810044	PRJNA761493	Burned	470	470	5.78299278	0.939906391	0.021240392	2.061423036	47.41998168	0.07472465
SRR15810046	PRJNA761493	Burned	562	562	5.95333977	0.940272926	0.018251966	2.061423036	55.43769404	0.069018087
SRR15810048	PRJNA761493	Burned	889	889	6.297816152	0.927500142	0.022500763	2.06140744	77.06590298	0.062286072
SRR15810050	PRJNA761493	Burned	486	486	5.793100169	0.936454058	0.022722003	2.061423036	47.13076541	0.069337555
SRR15810052	PRJNA761493	Burned	335	335	5.4505811	0.937471402	0.021065567	2.061423036	38.54090652	0.081443828
SRR15810054	PRJNA761493	Burned	584	584	5.943707119	0.933092545	0.020113686	2.061423036	56.23180462	0.071700067
SRR15810056	PRJNA761493	Burned	438	438	5.717545801	0.940042752	0.016580942	2.061423036	50.04436565	0.077759316
SRR15810058	PRJNA761493	Burned	548	548	5.897679017	0.935207987	0.019396776	2.061423036	55.99034269	0.071540852
SRR15810060	PRJNA761493	Unburned	1049	1049	6.486883731	0.932614099	0.018474713	2.061418068	85.75279515	0.053626182
SRR15810062	PRJNA761493	Burned	971	971	6.407509203	0.931550608	0.017345107	2.061417237	81.54686588	0.056901821
SRR15810064	PRJNA761493	Burned	842	842	6.296734236	0.934818866	0.017648491	2.06142111	76.56795307	0.060913892
SRR15810066	PRJNA761493	Burned	628	628	6.064888808	0.941381606	0.020126483	2.061423036	61.45015568	0.067912786
SRR15810068	PRJNA761493	Burned	821	821	6.260052156	0.932870963	0.020565719	2.06141492	73.89313248	0.064110827
SRR15810070	PRJNA761493	Burned	747	747	6.163794672	0.93164056	0.01381536	2.061423036	75.04046984	0.064581486
SRR15810072	PRJNA761493	Burned	796	796	6.211784516	0.929963661	0.024917246	2.061414401	77.29743474	0.066495913
SRR15810074	PRJNA761493	Burned	767	767	6.170366136	0.928924109	0.013691465	2.061423036	68.14019559	0.057925372
SRR15810076	PRJNA761493	Burned	803	803	6.235749209	0.932329321	0.016312681	2.061420919	78.87606899	0.092710186
SRR15810078	PRJNA761493	Burned	848	848	6.320432591	0.937349025	0.015296989	2.061423036	77.31955969	0.05991115
SRR15810080	PRJNA761493	Burned	1009	1009	6.455862508	0.933371187	0.019321702	2.061421695	87.91564275	0.059584592
SRR15810082	PRJNA761493	Unburned	1408	1408	6.785335906	0.935918013	0.016946046	2.061419644	113.6641117	0.054778044
SRR15810084	PRJNA761493	Burned	1150	1150	6.559429261	0.930743275	0.014436751	2.061406465	90.64407066	0.049069545
SRR15810086	PRJNA761493	Burned	1230	1230	6.549884175	0.920603854	0.018917264	2.06138964	99.55455329	0.049196033
SRR15810088	PRJNA761493	Burned	1349	1349	6.738346277	0.934957007	0.012946606	2.061416274	105.7249455	0.049136173
SRR15810090	PRJNA761493	Burned	1102	1102	6.524693635	0.931449473	0.013047491	2.061418535	94.15678482	0.053585995
SRR15810092	PRJNA761493	Burned	791	791	6.254782826	0.937285111	0.018788559	2.061420854	74.45075895	0.06233472
SRR15810094	PRJNA761493	Burned	1274	1274	6.504834223	0.909777606	0.037973495	2.061408813	102.3763872	0.047304681
SRR15810096	PRJNA761493	Burned	1747	1747	6.790221732	0.909527891	0.018369014	2.061373829	124.5596208	0.039769834
SRR15810098	PRJNA761493	Burned	1270	1270	6.590110657	0.922110079	0.014037443	2.061381305	93.91520591	0.04564604
SRR15810100	PRJNA761493	Burned	1012	1012	6.378538529	0.921796236	0.025523373	2.06140981	88.67673417	0.053887091
SRR15810102	PRJNA761493	Burned	1004	1004	6.408128196	0.927135776	0.017867101	2.061388994	80.41617616	0.051133985
SRR15810104	PRJNA761493	Unburned	1257	1257	6.612616348	0.926593135	0.020552321	2.061418778	102.9745842	0.05208364
SRR15810106	PRJNA761493	Burned	972	972	6.374302062	0.926584152	0.020430158	2.061399819	79.46409538	0.054699854
