SampleID	BioProject	group	observed	chao1	diversity_shannon	evenness_pielou	dominance_dbp	rarity_log_modulo_skewness	phylogenetic_div	MNTD
SRR14144815	PRJNA718337	Burned	55	55	2.657205713	0.663085796	0.282511211	2.061423036	33.27545078	0.504109168
SRR14144816	PRJNA718337	Burned	38	38	1.959465165	0.538671822	0.293360161	2.061423036	26.97784362	0.915959364
SRR14144818	PRJNA718337	Unburned	400	400	4.917130514	0.820689245	0.047250194	2.061423036	172.2129731	0.318059878
SRR14144819	PRJNA718337	Burned	198	198	3.850502407	0.728121781	0.152642672	2.061388021	93.67635243	0.398471145
SRR14144820	PRJNA718337	Burned	178	178	3.687735556	0.711673021	0.139204853	2.061423036	94.30655781	0.540844728
SRR14144821	PRJNA718337	Burned	134	134	2.92704094	0.597618758	0.273482959	2.061113001	69.48063558	0.509893998
SRR14144822	PRJNA718337	Burned	82	82	2.438113183	0.55327173	0.30377907	2.061423036	52.45923425	0.67607564
SRR14144823	PRJNA718337	Burned	140	140	2.855008878	0.577744935	0.296353189	2.061068633	70.89690653	0.236567953
SRR14144824	PRJNA718337	Burned	183	183	3.951997587	0.758615624	0.157135753	2.061423036	78.75611598	0.393835447
SRR14144825	PRJNA718337	Burned	279	279	4.405463068	0.782329495	0.106057234	2.061352287	112.7702873	0.343631092
SRR14144826	PRJNA718337	Burned	94	94	2.729802716	0.600842086	0.315607978	2.060952312	52.25317003	0.180081425
SRR14144827	PRJNA718337	Burned	96	96	2.538201886	0.556092958	0.397073404	2.060656775	49.2746777	0.124277594
SRR14144828	PRJNA718337	Burned	149	149	3.588201468	0.717074335	0.155953408	2.061423036	73.32794457	0.398033362
SRR14144829	PRJNA718337	Unburned	387	387	4.486989478	0.753049625	0.130928253	2.061413902	170.2855878	0.31745992
SRR14144830	PRJNA718337	Burned	134	134	3.593455844	0.733681784	0.164998075	2.061423036	75.24720205	0.392216118
SRR14144832	PRJNA718337	Burned	57	57	2.637426552	0.652335669	0.281837875	2.060993116	35.65301075	0.251449727
SRR14144834	PRJNA718337	Burned	74	74	2.814879112	0.654004773	0.197937132	2.061423036	44.72606806	0.606813566
SRR14144835	PRJNA718337	Burned	114	114	3.615936133	0.763468037	0.159331476	2.061423036	59.5671651	0.4256166
SRR14144836	PRJNA718337	Burned	48	48	2.158688557	0.557627607	0.341477035	2.060814015	30.58863468	0.338201201
SRR14144837	PRJNA718337	Burned	218	218	4.042909784	0.750842881	0.148450245	2.06139417	95.54531318	0.376898299
SRR14144838	PRJNA718337	Burned	87	87	3.36794043	0.754144586	0.161258923	2.061423036	45.78194018	0.530179582
SRR14144839	PRJNA718337	Burned	91	91	2.525125049	0.559788006	0.416933436	2.061088101	50.40004764	0.175228913
SRR14144840	PRJNA718337	Unburned	250	250	3.196430566	0.578910294	0.267959586	2.061313637	111.659247	0.435731188
SRR14144841	PRJNA718337	Burned	152	152	3.430432489	0.682825253	0.200283839	2.061363494	74.9699683	0.519961165
SRR14144842	PRJNA718337	Burned	165	165	3.692812942	0.723237833	0.166704832	2.061423036	86.7656204	0.357416327
SRR14144843	PRJNA718337	Burned	173	173	3.793217516	0.736076631	0.157867969	2.061423036	83.26435828	0.470966879
SRR14144844	PRJNA718337	Burned	110	110	3.153884102	0.670970594	0.215212105	2.061423036	63.67441611	0.553285538
SRR14144845	PRJNA718337	Burned	127	127	2.889439062	0.59647553	0.274911587	2.06133759	72.39367789	0.529634184
SRR14144846	PRJNA718337	Burned	118	118	3.406116893	0.713968154	0.166021921	2.061423036	61.05095436	0.495163993
SRR14144847	PRJNA718337	Burned	307	307	4.197494763	0.732950298	0.138184944	2.061394392	134.5765494	0.292558482
SRR14144848	PRJNA718337	Burned	183	183	3.038299578	0.583224427	0.306364776	2.060838397	84.78963134	0.269699132
SRR14144849	PRJNA718337	Burned	175	175	3.20946536	0.621413041	0.216165743	2.061197843	98.9860179	0.25874364
SRR14144850	PRJNA718337	Burned	294	294	4.36666432	0.768294719	0.077747049	2.061359354	138.4276396	0.370971901
SRR14144851	PRJNA718337	Unburned	267	267	3.742203406	0.669775705	0.158817087	2.06134575	124.1255981	0.42653233
SRR14144852	PRJNA718337	Burned	126	126	3.112733728	0.643621234	0.235407224	2.061423036	70.59768015	0.598989097
SRR14144853	PRJNA718337	Burned	42	42	2.529533367	0.676767512	0.239786856	2.061423036	28.88512049	0.782775075
SRR14144854	PRJNA718337	Burned	54	54	2.20120363	0.551820615	0.330465198	2.058899919	39.12440322	0.404648322
SRR14144855	PRJNA718337	Burned	171	171	3.159104915	0.614412997	0.214971557	2.06089804	88.87934058	0.508058102
SRR14144856	PRJNA718337	Burned	65	65	3.005347259	0.719949316	0.137151753	2.058328687	32.02349925	0.148918108
SRR14144857	PRJNA718337	Burned	303	303	4.102180515	0.717951058	0.107064309	2.061166611	128.2876313	0.242517091
SRR14144858	PRJNA718337	Burned	95	95	2.660408338	0.584207347	0.262311243	2.060962462	51.25174957	0.258917252
SRR14144859	PRJNA718337	Burned	291	291	4.330724424	0.763348785	0.086968779	2.061358028	140.1200174	0.320732405
SRR14144860	PRJNA718337	Burned	78	78	2.745949351	0.630280668	0.247773304	2.059998804	40.98751207	0.16075919
SRR14144861	PRJNA718337	Burned	309	309	3.95433678	0.689708948	0.132193587	2.061046148	139.5479187	0.179607454
SRR14144862	PRJNA718337	Unburned	430	430	4.034753736	0.665385332	0.162227724	2.061386366	167.1375717	0.264914223
SRR14144863	PRJNA718337	Burned	85	85	2.444630432	0.550263861	0.312972446	2.061038102	52.96631975	0.238096947
SRR14144864	PRJNA718337	Unburned	273	273	4.084978981	0.728228812	0.120302345	2.061423036	122.0734788	0.35803225
SRR14144865	PRJNA718337	Unburned	360	360	3.711226875	0.630506504	0.322362264	2.061412478	141.5850319	0.29043233
SRR14144866	PRJNA718337	Unburned	140	140	3.499727376	0.708211375	0.236713081	2.061423036	70.1711122	0.263044776
SRR14144867	PRJNA718337	Unburned	252	252	4.108251191	0.742979271	0.138971684	2.061401452	112.5239513	0.263493795
SRR14144868	PRJNA718337	Unburned	416	416	4.382847398	0.726757774	0.128575602	2.061391318	156.6201417	0.196421454
SRR14144869	PRJNA718337	Unburned	214	214	3.130640102	0.58342417	0.455292804	2.061393077	99.59848538	0.223936715
SRR14144870	PRJNA718337	Unburned	296	296	4.660887849	0.819084961	0.094504621	2.061423036	125.4224832	0.336230172
SRR14144871	PRJNA718337	Unburned	134	134	4.183651691	0.85418304	0.072727273	2.061423036	63.13557494	0.436338115
SRR14144872	PRJNA718337	Unburned	283	283	4.145428363	0.734295874	0.150280306	2.061405932	121.6092611	0.246016839
SRR14144873	PRJNA718337	Unburned	327	327	4.276645845	0.738631306	0.113943471	2.061410234	140.2878484	0.306332997
SRR14144874	PRJNA718337	Unburned	277	277	3.680221976	0.654375982	0.277258567	2.061405181	131.4195693	0.340300897
SRR14144875	PRJNA718337	Unburned	492	492	4.683424184	0.755576392	0.14281478	2.061411931	181.2964799	0.23546252
SRR14144876	PRJNA718337	Unburned	352	352	4.599821812	0.784466429	0.094469864	2.061378681	143.6617577	0.294843754
SRR14144877	PRJNA718337	Unburned	286	286	3.384173173	0.598334171	0.201545982	2.06123914	131.764891	0.498113833
SRR14144878	PRJNA718337	Unburned	223	223	4.210345634	0.778659494	0.082972014	2.061423036	100.1885948	0.330765297
SRR14144879	PRJNA718337	Unburned	337	337	4.376207493	0.751914972	0.112177597	2.061410984	147.1032919	0.216044241
SRR14144880	PRJNA718337	Unburned	379	379	4.824661359	0.81256959	0.056545508	2.061423036	155.6939278	0.310639734
SRR14144881	PRJNA718337	Unburned	429	429	4.646504206	0.766565575	0.100104321	2.061415606	171.6010407	0.348632614
SRR14144882	PRJNA718337	Unburned	278	278	4.445138825	0.789878838	0.074769764	2.061423036	131.3827614	0.354478344
SRR14144883	PRJNA718337	Unburned	300	300	4.334818736	0.759990192	0.097230874	2.061423036	137.4483963	0.552261419
SRR14144884	PRJNA718337	Unburned	454	454	4.801275204	0.784766088	0.062463059	2.061362966	173.2054809	0.23403716
SRR14144885	PRJNA718337	Unburned	376	376	4.483798093	0.756173486	0.126726058	2.061374997	143.8770628	0.264749572
SRR14144886	PRJNA718337	Unburned	501	501	5.111666509	0.822259996	0.062730182	2.06141759	191.8505521	0.284530836
SRR14144887	PRJNA718337	Unburned	338	338	4.393551616	0.754510903	0.13040182	2.061411055	145.2322145	0.323206438
SRR14144888	PRJNA718337	Unburned	380	380	4.648533647	0.782558861	0.080621153	2.061413562	165.187726	0.356465208
SRR14144889	PRJNA718337	Unburned	286	286	3.8122367	0.674017366	0.199604379	2.061390003	125.5473952	0.240330219
SRR14144890	PRJNA718337	Unburned	278	278	4.017094643	0.713817537	0.206332674	2.06140531	118.8408981	0.248600023
SRR14144891	PRJNA718337	Unburned	302	302	4.180249372	0.732037965	0.114640735	2.061408021	131.7814384	0.205793229
SRR14144892	PRJNA718337	Unburned	142	142	4.046285342	0.816470247	0.081502481	2.061423036	66.15012215	0.430932602
SRR14144893	PRJNA718337	Unburned	294	294	4.393169594	0.772958201	0.087007174	2.061423036	133.2545718	0.398555335
SRR14144894	PRJNA718337	Unburned	365	365	4.50016849	0.762753692	0.119556537	2.061412766	144.1369648	0.258896038
SRR14144895	PRJNA718337	Unburned	484	484	4.914713059	0.794992811	0.077170738	2.061417201	193.9212755	0.212760663
SRR14144896	PRJNA718337	Unburned	386	386	4.600058583	0.772361349	0.099540582	2.061413855	161.1546089	0.302182813
SRR14144897	PRJNA718337	Unburned	441	441	4.765182774	0.782582962	0.077153924	2.061394823	182.3451359	0.259492102
SRR14144898	PRJNA718337	Unburned	370	370	4.377096029	0.740186658	0.105552218	2.061413042	146.4018183	0.423305535
SRR14144899	PRJNA718337	Unburned	253	253	3.798726748	0.686509915	0.152669539	2.061228182	114.668423	0.463841672
SRR14144900	PRJNA718337	Unburned	348	348	4.654668284	0.795370341	0.077109002	2.061423036	154.5975202	0.352146005
SRR14144901	PRJNA718337	Unburned	405	405	4.618289079	0.769216514	0.084649236	2.061389565	159.8889349	0.330155101
SRR14144902	PRJNA718337	Unburned	384	384	4.498406952	0.755953145	0.082783614	2.061413759	170.2787606	0.242632157
SRR14144903	PRJNA718337	Unburned	304	304	3.348323498	0.585675577	0.396091414	2.06139382	139.0787615	0.626018091
SRR14144904	PRJNA718337	Unburned	427	427	4.89353777	0.807943252	0.0467744	2.061423036	181.7073417	0.317564665
SRR14144905	PRJNA718337	Unburned	327	327	4.134738993	0.714122182	0.168027503	2.061410234	156.122962	0.421558231
SRR14144906	PRJNA718337	Unburned	397	397	4.210399668	0.703617062	0.196019084	2.061405951	158.4794324	0.369283465
SRR14144907	PRJNA718337	Unburned	463	463	4.556059865	0.742304085	0.130339603	2.06141049	188.1318121	0.212440469
SRR15809806	PRJNA761493	Burned	1332	1336.857143	6.757419424	0.939256201	0.009864986	2.061423036	65.83654039	0.032866758
SRR15809807	PRJNA761493	Burned	1753	1759	7.241204081	0.96949026	0.003272845	2.061423036	67.22603395	0.021235089
SRR15809808	PRJNA761493	Burned	1919	1922.5	7.322004122	0.968575501	0.003546901	2.061423036	66.27872539	0.021407292
SRR15809810	PRJNA761493	Burned	1828	1830.25	7.112665099	0.946969267	0.005681073	2.061423036	65.04027441	0.022612959
SRR15809812	PRJNA761493	Burned	1094	1094.3	6.78400434	0.969476425	0.003674852	2.061423036	57.5826607	0.030581656
SRR15809814	PRJNA761493	Burned	2079	2089.909091	7.380487679	0.966077651	0.003638513	2.061423036	65.40228055	0.015854998
SRR15809816	PRJNA761493	Burned	1410	1420.5	6.969811997	0.961175067	0.003845431	2.061423036	67.18924193	0.029471336
SRR15809818	PRJNA761493	Burned	1262	1266.689655	6.794270026	0.95151806	0.007404407	2.061423036	59.72011839	0.022764155
SRR15809820	PRJNA761493	Burned	1503	1503	6.987045127	0.955138282	0.006916414	2.061423036	57.48722949	0.021584594
SRR15809824	PRJNA761493	Burned	808	808	6.507079555	0.971994807	0.00550334	2.061423036	45.38083663	0.034577137
SRR15809827	PRJNA761493	Burned	931	931.8571429	6.528836091	0.955030496	0.008188893	2.061423036	43.02707863	0.029284673
SRR15809829	PRJNA761493	Burned	1311	1318.772727	6.9549546	0.968852899	0.003310622	2.061423036	50.07885207	0.023169945
SRR15809831	PRJNA761493	Burned	745	745.125	6.351918904	0.960464218	0.005228656	2.061423036	49.12545654	0.045575088
SRR15809833	PRJNA761493	Burned	1771	1775.125	7.218560577	0.965138573	0.004919467	2.061423036	59.51047757	0.021840813
SRR15809835	PRJNA761493	Burned	968	968	6.710945673	0.976104601	0.003811093	2.061423036	48.18326534	0.025715953
SRR15809837	PRJNA761493	Burned	1167	1167.111111	6.758829594	0.957044208	0.005947885	2.061423036	58.82506164	0.033317548
SRR15809839	PRJNA761493	Burned	1660	1666.551724	7.089436788	0.956149046	0.006311851	2.061423036	73.38267455	0.030799286
SRR15809841	PRJNA761493	Burned	973	973	6.670508238	0.969496493	0.008091986	2.061423036	46.34356871	0.030175407
SRR15809843	PRJNA761493	Burned	1052	1052.090909	6.678291621	0.959738615	0.004825973	2.061423036	55.44695745	0.038768173
SRR15809847	PRJNA761493	Burned	1213	1218.896552	6.642530674	0.935455458	0.009069892	2.061423036	68.92915179	0.045457171
SRR15809849	PRJNA761493	Burned	2018	2025.65	7.310048239	0.96060192	0.004164568	2.061423036	58.86403864	0.021873992
SRR15809851	PRJNA761493	Burned	1784	1803.527778	7.186008949	0.959847751	0.003871459	2.061423036	65.27927635	0.026842793
SRR15809853	PRJNA761493	Burned	852	858.6666667	6.383389955	0.946025654	0.010331079	2.061423036	48.35539567	0.029248607
SRR15809855	PRJNA761493	Burned	1178	1186.076923	6.735864389	0.952526975	0.007751604	2.061423036	56.51173116	0.030106935
SRR15809857	PRJNA761493	Burned	1284	1287.5	6.931474715	0.968389336	0.004869508	2.061423036	58.07116973	0.025510571
SRR15809859	PRJNA761493	Burned	960	967.3333333	6.563174313	0.955764974	0.006900668	2.061423036	42.29856852	0.023356539
SRR15809861	PRJNA761493	Burned	1177	1179.5	6.841196882	0.967538371	0.003372195	2.061423036	54.41922222	0.032190142
SRR15809863	PRJNA761493	Burned	2151	2155.4	7.398252332	0.964106464	0.003111514	2.061423036	72.90749939	0.014048039
SRR15809865	PRJNA761493	Burned	1756	1759.37037	7.225321399	0.967142397	0.002625101	2.061423036	57.69499175	0.015148713
SRR15809869	PRJNA761493	Burned	782	782.25	6.436846623	0.966224403	0.006204002	2.061423036	51.85294667	0.033233468
SRR15809871	PRJNA761493	Burned	1038	1038	6.756930477	0.972913002	0.007394133	2.061423036	52.48289373	0.031509113
SRR15809873	PRJNA761493	Burned	1226	1231.275862	6.799395514	0.956111078	0.005790244	2.061423036	56.52709132	0.032531559
SRR15809875	PRJNA761493	Burned	1228	1235.5	6.752087749	0.949241228	0.008182187	2.061423036	53.78368595	0.030178599
SRR15809877	PRJNA761493	Burned	1927	1929.75	7.290690273	0.963902761	0.00311408	2.061423036	72.01286573	0.026795952
SRR15809879	PRJNA761493	Burned	1745	1745.428571	7.257116476	0.972216078	0.002329884	2.061423036	76.02694915	0.032365382
SRR15809881	PRJNA761493	Burned	2031	2039.25	7.290845366	0.957270735	0.004423368	2.061423036	63.11162229	0.017036678
SRR15809883	PRJNA761493	Burned	1085	1089.125	6.735598085	0.963696522	0.003942754	2.061423036	62.94338438	0.040099691
SRR15809885	PRJNA761493	Burned	1035	1035	6.733671787	0.969968278	0.005347198	2.061423036	57.59433665	0.034471187
SRR15809887	PRJNA761493	Burned	1327	1350.8	6.93008222	0.963759483	0.005438857	2.061423036	53.19439213	0.028155438
SRR15809893	PRJNA761493	Burned	668	668.25	6.027138543	0.926640761	0.01299327	2.061423036	46.74922453	0.03142326
SRR15809895	PRJNA761493	Burned	1252	1252.230769	6.809458093	0.954708788	0.00550093	2.061423036	44.14317752	0.020932959
SRR15809897	PRJNA761493	Burned	1143	1167.666667	6.761171523	0.960201142	0.003857172	2.061423036	57.07325652	0.03803261
SRR15809899	PRJNA761493	Burned	844	848.1052632	6.382513657	0.947220126	0.008640206	2.061423036	52.14527491	0.044689886
SRR15809901	PRJNA761493	Burned	843	843.3333333	6.385377836	0.947811957	0.010913429	2.061423036	47.05991415	0.025162138
SRR15809903	PRJNA761493	Burned	648	648	6.243782963	0.964456037	0.011376315	2.061423036	53.73919844	0.041012962
SRR15809905	PRJNA761493	Burned	886	886	6.605293533	0.973267867	0.005720207	2.061423036	51.50091477	0.03467095
SRR15809907	PRJNA761493	Burned	1677	1684.459459	7.119077007	0.958829015	0.004387627	2.061423036	64.57751503	0.021793919
SRR15809909	PRJNA761493	Burned	1098	1098.75	6.755664347	0.964923202	0.004665519	2.061423036	48.03148482	0.025818728
SRR15809911	PRJNA761493	Unburned	1888	1892.375	7.226311221	0.957980825	0.003893026	2.061423036	69.30572402	0.026658752
SRR15809915	PRJNA761493	Unburned	990	1008.857143	6.545189356	0.948893786	0.007214111	2.061423036	66.65879401	0.049863144
SRR15809918	PRJNA761493	Unburned	1256	1269.096774	6.839701105	0.95852029	0.003394592	2.061423036	55.85200899	0.031606025
SRR15809920	PRJNA761493	Unburned	1176	1177.473684	6.811674066	0.963478832	0.00452304	2.061423036	68.59914462	0.036332021
SRR15809922	PRJNA761493	Unburned	1235	1238.055556	6.863364069	0.964114564	0.003977648	2.061423036	59.40749702	0.03691094
SRR15809924	PRJNA761493	Unburned	1819	1835.607143	7.258240866	0.966986422	0.003781961	2.061423036	65.47451541	0.020273549
SRR15809926	PRJNA761493	Unburned	1030	1037.333333	6.640357127	0.957194247	0.007373346	2.061423036	54.22782646	0.030406368
SRR15809929	PRJNA761493	Unburned	1279	1279.75	6.890229128	0.963151971	0.006017786	2.061423036	50.41280648	0.027906964
SRR15809931	PRJNA761493	Unburned	1606	1613.916667	7.115238006	0.963928223	0.00365408	2.061423036	65.91245165	0.025823321
SRR15809933	PRJNA761493	Unburned	1210	1212	6.458519576	0.909858805	0.015657553	2.061423036	58.85103188	0.02785953
SRR15809935	PRJNA761493	Unburned	1270	1271.428571	6.943741625	0.971591293	0.003003524	2.061423036	54.80904955	0.024801508
SRR15809939	PRJNA761493	Unburned	1626	1626.2	7.133730879	0.964815838	0.005805177	2.061423036	72.0094982	0.021819218
SRR15809941	PRJNA761493	Unburned	1005	1006.647059	6.581497238	0.952081888	0.008166722	2.061423036	54.66049472	0.034257328
SRR15809943	PRJNA761493	Unburned	958	958	6.487710435	0.945062534	0.009080384	2.061423036	51.93485568	0.02773034
SRR15809945	PRJNA761493	Unburned	1223	1225.333333	6.564905658	0.92345594	0.011341465	2.061423036	51.06625892	0.014269229
SRR15810168	PRJNA761493	Burned	146	146	4.825938782	0.968362704	0.021019108	2.061423036	29.97745988	0.103100437
SRR15810170	PRJNA761493	Burned	308	309	5.41992345	0.945868947	0.019961838	2.061423036	35.65372383	0.05945392
SRR15810174	PRJNA761493	Burned	267	267	5.391074323	0.96488892	0.011705414	2.061423036	38.35684993	0.105403555
SRR15810176	PRJNA761493	Burned	107	107	4.50260194	0.963570912	0.02667049	2.061423036	27.17408815	0.193803561
SRR15810178	PRJNA761493	Burned	151	151	4.825325976	0.961741448	0.017992122	2.061423036	35.6947671	0.160469436
SRR15810180	PRJNA761493	Burned	390	390	5.797959891	0.971809804	0.008981485	2.061423036	31.42351431	0.038527421
SRR15810182	PRJNA761493	Burned	304	304	5.547871074	0.970411788	0.009564823	2.061423036	28.40727576	0.060793126
SRR15810184	PRJNA761493	Burned	415	415.4285714	5.76266515	0.955938769	0.012542461	2.061423036	35.50140894	0.059722213
SRR15810186	PRJNA761493	Burned	295	295	5.470393922	0.961916235	0.015824573	2.061423036	29.32073083	0.06613023
SRR15810188	PRJNA761493	Burned	156	156	4.887747732	0.967898436	0.019812475	2.061423036	34.43118931	0.133243842
SRR15810190	PRJNA761493	Burned	186	186	5.055447909	0.967411592	0.017912014	2.061423036	29.51650716	0.071360963
SRR15810192	PRJNA761493	Burned	211	211	5.049951067	0.943588365	0.01748127	2.061423036	26.90674116	0.058565189
SRR15810196	PRJNA761493	Burned	211	211	5.162367907	0.964593563	0.020475627	2.061423036	18.37123522	0.034047075
SRR15810198	PRJNA761493	Burned	302	302	5.517230605	0.966167782	0.010939874	2.061423036	34.46017498	0.074086937
SRR15810200	PRJNA761493	Burned	307	307	5.54883868	0.968916745	0.011003083	2.061423036	28.61095945	0.044222156
SRR15810202	PRJNA761493	Burned	287	287	5.476170569	0.96760982	0.011528105	2.061423036	39.63339971	0.07841246
SRR15810204	PRJNA761493	Burned	252	252	5.372285499	0.971580504	0.011183597	2.061423036	32.97537838	0.074901226
SRR15810206	PRJNA761493	Burned	1008	1008.461538	6.667967515	0.96417498	0.005015402	2.061423036	50.56494963	0.021675506
SRR15810208	PRJNA761493	Burned	288	288	5.444908786	0.961495106	0.016842105	2.061423036	35.7274252	0.07064334
SRR15810210	PRJNA761493	Burned	606	606.25	6.18134278	0.964797654	0.009205358	2.061423036	44.40739668	0.038623456
SRR15810212	PRJNA761493	Burned	804	804	6.528764749	0.975957525	0.00524975	2.061423036	51.19562015	0.041588135
SRR15810214	PRJNA761493	Burned	390	390	5.772157022	0.967484924	0.007871306	2.061423036	39.99896175	0.069065706
SRR15810218	PRJNA761493	Burned	879	879	6.553117679	0.966709783	0.005904512	2.061423036	52.85525196	0.025644498
SRR15810220	PRJNA761493	Burned	482	482	5.930760464	0.959989335	0.011414062	2.061423036	38.8630282	0.04356056
SRR15810222	PRJNA761493	Burned	833	833.25	6.457669385	0.960243432	0.007700516	2.061423036	49.8599631	0.030313081
SRR15810224	PRJNA761493	Burned	625	625	6.254732204	0.971570906	0.005803571	2.061423036	50.90401211	0.038483136
SRR15810226	PRJNA761493	Burned	1122	1123.5	6.778901841	0.965261166	0.004429839	2.061423036	61.4190331	0.034817497
SRR15810228	PRJNA761493	Burned	698	698	6.337093302	0.967758287	0.005544597	2.061423036	44.479305	0.04874279
SRR15810230	PRJNA761493	Burned	1047	1051	6.689950189	0.962072764	0.004621406	2.061423036	48.64567853	0.034962115
SRR15810232	PRJNA761493	Burned	488	488	5.98336709	0.966569019	0.01040082	2.061423036	36.66021889	0.045938361
SRR15810234	PRJNA761493	Burned	672	678	6.229355018	0.9568522	0.010711663	2.061423036	39.81161794	0.027474882
SRR15810236	PRJNA761493	Burned	511	511	6.067736391	0.972959717	0.007112582	2.061423036	33.94572439	0.031017844
SRR15810240	PRJNA761493	Burned	906	906	6.651567144	0.976873072	0.003902706	2.061423036	37.87830477	0.016267083
SRR15810242	PRJNA761493	Burned	588	588.25	6.130394615	0.961370099	0.007691183	2.061423036	50.31256872	0.062606387
SRR15810244	PRJNA761493	Burned	754	754	6.413511856	0.96801993	0.006715667	2.061423036	52.81332948	0.046571321
SRR15810246	PRJNA761493	Burned	495	495	5.951369329	0.959193154	0.0115093	2.061423036	31.88554125	0.02533286
SRR15810248	PRJNA761493	Burned	785	785.2	6.480687346	0.972246452	0.004701722	2.061423036	36.45125522	0.023755069
SRR15810250	PRJNA761493	Burned	340	340	5.658234399	0.970713191	0.01085928	2.061423036	34.16416793	0.072812841
SRR15810252	PRJNA761493	Burned	782	782.3333333	6.432293067	0.965540877	0.005014069	2.061423036	49.0019989	0.051538232
SRR15810254	PRJNA761493	Burned	473	473	5.907374053	0.959130145	0.011637756	2.061423036	39.6112347	0.053651257
SRR15810256	PRJNA761493	Burned	947	947	6.630398265	0.967475398	0.006437728	2.061423036	46.33208138	0.035919432
SRR15810258	PRJNA761493	Burned	400	400	5.815814319	0.970683257	0.012998965	2.061423036	33.15797121	0.052106341
SRR15810262	PRJNA761493	Burned	718	718	6.394427944	0.972319248	0.004512881	2.061423036	37.2788914	0.028033845
SRR15810264	PRJNA761493	Burned	366	366	5.688221624	0.963675245	0.011168663	2.061423036	28.89803834	0.024669524
SRR15810266	PRJNA761493	Burned	464	464	5.874176572	0.956724271	0.01372746	2.061423036	29.78648474	0.023499673
SRR15810268	PRJNA761493	Burned	447	447.5	5.920396408	0.970149867	0.008788638	2.061423036	41.12659289	0.039800337
SRR15810270	PRJNA761493	Burned	759	759	6.433206047	0.970024777	0.006907566	2.061423036	38.75191884	0.025358871
SRR15810272	PRJNA761493	Burned	350	350	5.728104144	0.977837062	0.007928517	2.061423036	31.15550132	0.049952013
SRR15810274	PRJNA761493	Burned	655	655	6.2619051	0.965652635	0.010831366	2.061423036	37.64197405	0.027194324
SRR15810276	PRJNA761493	Burned	636	636.5	6.236134304	0.966063901	0.00763812	2.061423036	42.28564601	0.04101981
SRR15810278	PRJNA761493	Burned	496	496	6.009384425	0.968228617	0.009589152	2.061423036	35.58623267	0.036689882
SRR15810280	PRJNA761493	Burned	605	606.5	6.137038827	0.958129576	0.006814087	2.061423036	52.91488193	0.071179307
SRR15810286	PRJNA761493	Burned	883	887.7142857	6.502164358	0.958551177	0.004783002	2.061423036	57.2383793	0.04849171
SRR15810288	PRJNA761493	Burned	1158	1158.769231	6.764400654	0.958884248	0.004725141	2.061423036	50.41230245	0.025872711
SRR15810290	PRJNA761493	Burned	877	880.2352941	6.504957324	0.959927782	0.005068356	2.061423036	47.64882213	0.037771901
SRR15810292	PRJNA761493	Burned	913	920.0909091	6.503845711	0.954099708	0.009201149	2.061423036	50.46048703	0.032082106
SRR15810294	PRJNA761493	Burned	437	437	5.835328987	0.959768603	0.017430522	2.061423036	45.46523909	0.062527831
SRR15810296	PRJNA761493	Burned	1636	1643.857143	7.128297521	0.96328221	0.003629573	2.061423036	57.43657949	0.021136662
SRR15810298	PRJNA761493	Burned	1130	1131.75	6.700802242	0.953176111	0.007969552	2.061423036	49.8212931	0.017834643
SRR15810300	PRJNA761493	Burned	863	863.8333333	6.494791604	0.960709054	0.004487074	2.061423036	53.56011998	0.036100244
SRR15810302	PRJNA761493	Burned	1175	1175	6.857120487	0.970023732	0.003369643	2.061423036	61.47594047	0.036597199
SRR15810304	PRJNA761493	Burned	1066	1068.5	6.246949426	0.896047959	0.018694432	2.061421835	58.2692913	0.021282852
SRR15810308	PRJNA761493	Burned	994	994	6.687057663	0.968894854	0.00582064	2.061423036	60.31418333	0.031312879
SRR16939515	PRJNA780219	Unburned	43	43	3.361140449	0.893635102	0.113057761	2.061423036	15.0227894	0.219387622
SRR16939516	PRJNA780219	Unburned	95	95	4.219502977	0.926573791	0.043194925	2.061423036	33.58007609	0.233826431
SRR16939517	PRJNA780219	Unburned	78	78	4.034633186	0.926073636	0.04342065	2.061423036	30.20588137	0.290431263
SRR16939518	PRJNA780219	Burned	59	59	3.155810274	0.773950041	0.187860443	2.058856502	19.6898799	0.08287664
SRR16939519	PRJNA780219	Unburned	84	84	4.152846892	0.93726441	0.04361915	2.061423036	20.21304673	0.070589246
SRR16939520	PRJNA780219	Unburned	33	33	2.857661342	0.817290194	0.173469388	2.060117615	14.28964704	0.110982581
SRR16939521	PRJNA780219	Unburned	41	41	2.751128754	0.740830851	0.189335458	2.052578879	17.64707121	0.167380293
SRR16939522	PRJNA780219	Unburned	46	46	3.14257059	0.820805676	0.147013299	2.054109686	15.18762936	0.073928806
SRR16939523	PRJNA780219	Unburned	61	61	3.750588941	0.912358069	0.053803066	2.061423036	22.53527462	0.162852963
SRR16939524	PRJNA780219	Unburned	62	62	3.238634114	0.784717388	0.126817175	2.043233049	21.2074771	0.069562179
SRR16939525	PRJNA780219	Unburned	45	45	3.371584589	0.885706205	0.102410904	2.004183072	14.39531765	0.103775357
SRR16939526	PRJNA780219	Unburned	80	80	3.931709464	0.89723541	0.058849191	2.061423036	27.61156415	0.17463888
SRR16939527	PRJNA780219	Unburned	81	81	3.85438482	0.877103064	0.157679739	2.061211671	27.71959161	0.253153028
